Artist_ID,Objects_1_ID,Disp_Access_No,Alt_Title,Dedication,Disp_Dimen,Disp_Title,Department,Disp_Medium,Disp_Obj_Type,Disp_Create_DT,_Disp_Start_Dat,_Disp_End_Date
1415,5480,2005.028,,Gift of the artist,24 5/8 in. x 35 1/2 in. (62.55 cm x 90.17 cm),Composite,Permanent Collection,Lithograph on paper,Graphics,2005,2005,2005
202,5481,2005.029,,Museum purchase from the Jett&#233; Acquisitions Fund,3 1/2 in. x 3 1/2 in. (8.89 cm x 8.89 cm),Las Vegas III (Triptych),Permanent Collection,Cibachrome print on paper,Photograph,2002,2002,2002
202,5482,2005.030,,Museum purchase from the Jett&#233; Acquisitions Fund,3 1/2 in. x 3 1/2 in. (8.89 cm x 8.89 cm),Berlin IV (Triptych),Permanent Collection,Cibachrome print on paper,Photograph,2002,2002,2002
873,5483,2005.031,,Colby College Museum of Art,4 3/4 in. x 6 1/2 in. (12.07 cm x 16.51 cm),Bound Figure,Permanent Collection,Bronze,Sculpture,,,
647,5484,2005.032,,Gift of Norma B. Marin in Memory of Richard York,,Young Boys in Blue and White,Permanent Collection,"Pencil, watercolor and chinese white on paper",Drawing,1876,1876,1876
647,5485,2005.033,,Gift of Norma B. Marin in Memory of Richard York,,"Fishing On the Androscoggin, Bethel, Maine",Permanent Collection,Pencil and chinese white on paper,Drawing,19th century,1800,1899
730,5486,2005.034,,Gift of Norma B. Marin in Honor of Jean Cohen,18 in. x 18 in. (45.72 cm x 45.72 cm),Four Children,Permanent Collection,Oil on masonite,Painting,1951,1951,1951
302,5487,2005.035,,Colby College Museum of Art,9 1/2 in. x 12 1/4 in. x 10 3/4 in. (24.13 cm x 31.12 cm x 27.31 cm),Untitled,Permanent Collection,Bronze,Sculpture,1975,1975,1975
656,5488,2005.036,,Gift of the Alex Katz Foundation,20 in. x 16 in. (50.8 cm x 40.64 cm),"My Telephone in the Tawaraya Inn, Kyoto",Permanent Collection,Dye transfer print,Photograph,1985,1985,1985
957,5489,2005.037,,Gift of the Alex Katz Foundation,38 in. x 25 in. (96.52 cm x 63.5 cm),Untitled #1,Permanent Collection,Oil on paper,Drawing,2004,2004,2004
677,5490,2005.038,,Gift of the Alex Katz Foundation,91 3/4 in. x 63 3/4 in. (233.05 cm x 161.93 cm),Fashion,Permanent Collection,Enamel on aluminum,Painting,2004,2004,2004
554,5491,2005.039,,Gift of David Miller &#39;51,6 in. x 4 in. (15.24 cm x 10.16 cm),Walking Woman,Permanent Collection,Charcoal on paper,Drawing,,,
863,5492,2005.040,,Gift of David Miller &#39;51,15 in. x 24 in. (38.1 cm x 60.96 cm),Central Park South,Permanent Collection,Oil on on paper on masonite,Painting,&quot;,,
1384,5493,2005.041,,Gift of Warren Adelson,36 in. x 26 in. (91.44 cm x 66.04 cm),Copy After a Snow Scene,Permanent Collection,Oil on canvas,Painting,c. 1857-1858,1857,1858
305,5494,2005.042,,Gift of Nathaniel Jeppson,80 in. x 80 in. (203.2 cm x 203.2 cm),Argentina-Elephant-N,Permanent Collection,"Oil, holes, rubber, glass on canvas",Painting,1992,1992,1992
171,5495,2005.043,,"Gift of Barbara Starr Wolf, &#39;50, in honor of Paul J. Schupf LL.D. &#39;06",,The Miner&#39;s Children,Permanent Collection,Woodcut on paper,Graphics,1950,1950,1950
171,5496,2005.044,,"Gift of Barbara Starr Wolf &#39;50, in honor of Paul J. Schupf LL.D. &#39;06",18 1/2 in. x 21 in. (46.99 cm x 53.34 cm),The Sisters,Permanent Collection,Woodcut on paper,Graphics,1950,1950,1950
171,5497,2005.045,,"Gift of Barbara Starr Wolf &#39;50, in honor of Paul J. Schupf LL.D. &#39;06",31 7/8 in. x 14 1/16 in. (80.96 cm x 35.72 cm),Esther,Permanent Collection,Woodcut on paper,Graphics,1950,1950,1950
171,5498,2005.046,,"Gift of Anne Starr, in Memory of Nissie Grossman",34 3/4 in. x 30 3/4 in. (88.27 cm x 78.11 cm),Untitled,Permanent Collection,Etching on paper,Graphics,&quot;,,
171,5499,2005.047,,"Gift of Carole Starr Schein, in Memory of Nissie Grossman",22 13/16 in. x 27 1/4 in. (57.94 cm x 69.22 cm),The Tormented Man,Permanent Collection,Woodcut on paper,Graphics,&quot;,,
544,5500,2005.048,,"Gift of Thomas Colville, in honor of Peter and Paula Lunder",90 in. x 126 in. (228.6 cm x 320.04 cm),A Simple Song,Permanent Collection,Oil on canvas,Painting,1891,1891,1891
661,5501,2005.049A,,Gift of Gabriella De Ferrari in honor of Peter and Paula Lunder,4 in. x 9 in. (10.16 cm x 22.86 cm),Page From the Series &quot;Laments&quot;,Permanent Collection,Brown ink on paper,Drawing,1989,1989,1989
661,5502,2005.049B,,Gift of Gabriella De Ferrari in Honor of Peter and Paula Lunder,4 in. x 9 in. (10.16 cm x 22.86 cm),Page From the Series &quot;Laments&quot;,Permanent Collection,Brown ink on paper,Drawing,1989,1989,1989
892,5503,2005.050,,Museum purchase from the Jere Abbott Acquisitions Fund,60 1/8 in. x 60 1/8 in. (152.72 cm x 152.72 cm),Untitled #6,Permanent Collection,Acrylic and graphite on canvas,Painting,1994,1994,1994
889,5504,2005.051,,Gift of Mr. Alfred U. Howes,19 1/2 in. x 14 in. (49.53 cm x 35.56 cm),"Old Farm House, North Hero, Vermont",Permanent Collection,Watercolor on paper,Drawing,1931,1931,1931
1320,5505,2005.052,,"Colby College Museum of Art, Gift of Bruce Brown",21 7/8 in. x 24 in. (55.56 cm x 60.96 cm),Mandevilla 7,Permanent Collection,Color aquatint on paper,Graphics,1998,1998,1998
125,5506,2006.001,,Found in Collection 2006,9 in. x 9 1/8 in. (22.86 cm x 23.18 cm),Qajar Oval Tile Fragment,Permanent Collection,Terra cotta with glaze,Ceramics,19th century,1800,1899
126,5507,2006.002,,Found in Collection 2006,9 in. x 5 1/8 in. (22.86 cm x 13.02 cm),Safavid Painted Tile Fragment,Permanent Collection,Terra cotta,Ceramics,17th century,1600,1699
126,5508,2006.003,,Found in Collection 2006,11 1/4 in. x 5 1/2 in. (28.58 cm x 13.97 cm),Turquoise Tile Fragment,Permanent Collection,Terra cotta,Ceramics,13th century,1200,1299
126,5509,2006.004,,Found in Collection 2006,8 in. x 8 3/4 in. (20.32 cm x 22.23 cm),Isfahan 17th Century Tile Fragment,Permanent Collection,Terra cotta,Ceramics,17th century,1600,1699
126,5510,2006.005,,Found in Collection 2006,7 in. x 7 1/4 in. (17.78 cm x 18.42 cm),Iranian Tile Fragment,Permanent Collection,Terra cotta,Ceramics,12th Century,1100,1199
126,5511,2006.006,,Found in Collection 2006,11 1/2 in. x 4 3/4 in. (29.21 cm x 12.07 cm),Iranian Tile Fragment,Permanent Collection,Terra cotta,Ceramics,20th Century,1900,1999
1332,5512,2006.007,,Museum purchase from the Jere Abbott Acquisitions Fund, (),Demo,Permanent Collection,Multi-channel video projection,Video,2005,2005,2005
952,5513,2006.008,,Museum purchase from the Jett&#233; Acquisitions Fund,30 in. x 40 in. (76.2 cm x 101.6 cm),Domicile Iii,Permanent Collection,Iris print,Photograph,2004,2004,2004
952,5514,2006.009,,Museum purchase from the Jett&#233; Acquisitions Fund,30 in. x 40 in. (76.2 cm x 101.6 cm),Domicile Vi,Permanent Collection,Iris print,Photograph,2004,2004,2004
221,5515,2006.010,,Gift of the Alex Katz Foundation,32 in. x 39 in. (81.28 cm x 99.06 cm),Hushed By Snow,Permanent Collection,Oil on canvas,Painting,2004,2004,2004
131,5516,2006.011,,Gift of Kathy Greason,17 5/8 in. x 14 1/8 in. (44.77 cm x 35.88 cm),Une Mare,Permanent Collection,Etching on paper,Graphics,,,
1168,5517,2006.012,,Gift of the Alex Katz Foundation,119 in. x 22 1/2 in. x 19 in. (302.26 cm x 57.15 cm x 48.26 cm),Untitled,Permanent Collection,"Paper mache, pvc pipe, wire mesh, wood",Sculpture,2005,2005,2005
1943,5519,2006.014,,Colby College Museum of Art,36 in. x 39 in. (91.44 cm x 99.06 cm),Untitled,Permanent Collection,Metal and plastic,Sculpture,,,
32,5520,2006.015,,Colby College Museum of Art,17 in. x 13 in. (43.18 cm x 33.02 cm),Untitled (Woman with Scarf Over Her Head),Permanent Collection,Marble,Sculpture,1911,1911,1911
793,5521,2006.016,,Gift of Peggy and Tessim Zorach,15 in. x 12 1/2 in. (38.1 cm x 31.75 cm),Head (Unfinished),Permanent Collection,Granite,Sculpture,,,
1054,5522,2006.017,,Gift of the Alex Katz Foundation,77 in. x 60 in. (195.58 cm x 152.4 cm),Melancholia Passing Into Madness (6),Permanent Collection,Acrylic on linen,Painting,2006,2006,2006
267,5523,2006.018,,Gift of the Alex Katz Foundation,8 in. x 10 in. (20.32 cm x 25.4 cm),Hot Roast Beef Sandwich 25 Cents,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5524,2006.019,,Gift of the Alex Katz Foundation,3 3/4 in. x 5 1/2 in. (9.53 cm x 13.97 cm),"Rudley&#39;s, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5525,2006.020,,Gift of the Alex Katz Foundation,6 1/4 in. x 9 3/8 in. (15.88 cm x 23.81 cm),Sidewalk XIX,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5526,2006.021,,Gift of the Alex Katz Foundation,7 1/4 in. x 9 1/4 in. (18.42 cm x 23.5 cm),Sidewalk IV,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5527,2006.022,,Gift of the Alex Katz Foundation,7 1/2 in. x 9 5/8 in. (19.05 cm x 24.45 cm),Sidewalk V,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5528,2006.023,,Gift of the Alex Katz Foundation,9 1/4 in. x 6 3/8 in. (23.5 cm x 16.19 cm),Sidewalk VI,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5529,2006.024,,Gift of the Alex Katz Foundation,8 in. x 10 in. (20.32 cm x 25.4 cm),"Walking, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5530,2006.025,,Gift of the Alex Katz Foundation,5 1/4 in. x 7 3/4 in. (13.34 cm x 19.69 cm),"Dancing in Daily Life, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1940-1947,1940,1947
267,5531,2006.026,,Gift of the Alex Katz Foundation,4 1/8 in. x 7 in. (10.48 cm x 17.78 cm),"Dancing in Daily Life, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1940-1947,1940,1947
267,5532,2006.027,,Gift of the Alex Katz Foundation,7 3/8 in. x 9 7/8 in. (18.73 cm x 25.08 cm),"Stepping, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5533,2006.028,,Gift of the Alex Katz Foundation,5 1/2 in. x 8 1/4 in. (13.97 cm x 20.96 cm),"Untitled, New York (Sidewalk XX)",Permanent Collection,Gelatin silver print,Photograph,c. 1940,1935,1945
267,5534,2006.029,,Gift of the Alex Katz Foundation,6 1/4 in. x 9 in. (15.88 cm x 22.86 cm),"Crossing, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5535,2006.030,,Gift of the Alex Katz Foundation,6 1/2 in. x 8 1/2 in. (16.51 cm x 21.59 cm),"Subway, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5536,2006.031,,Gift of the Alex Katz Foundation,5 1/4 in. x 8 1/8 in. (13.34 cm x 20.64 cm),Subway (Hey!),Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5537,2006.032,,Gift of the Alex Katz Foundation,12 in. x 16 in. (30.48 cm x 40.64 cm),Circles. New York,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5538,2006.033,,Gift of the Alex Katz Foundation,9 in. x 6 1/2 in. (22.86 cm x 16.51 cm),"Saks, New York",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5539,2006.034,,Gift of the Alex Katz Foundation,9 in. x 6 1/2 in. (22.86 cm x 16.51 cm),"Flatiron Building, Summer",Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5540,2006.035,,Gift of the Alex Katz Foundation,20 in. x 16 in. (50.8 cm x 40.64 cm),Coca Cola Goddess,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5541,2006.036,,Gift of the Alex Katz Foundation,7 7/8 in. x 10 in. (20 cm x 25.4 cm),Subway VII,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5542,2006.037,,Gift of the Alex Katz Foundation,6 1/2 in. x 8 in. (16.51 cm x 20.32 cm),Subway VIII,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5543,2006.038,,Gift of the Alex Katz Foundation,4 5/8 in. x 7 3/8 in. (11.75 cm x 18.73 cm),Subway II,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5544,2006.039,,Gift of the Alex Katz Foundation,11 in. x 14 in. (27.94 cm x 35.56 cm),Subway I,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5545,2006.040,,Gift of the Alex Katz Foundation,6 3/4 in. x 9 1/4 in. (17.15 cm x 23.5 cm),Subway VI,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
267,5546,2006.041,,Gift of the Alex Katz Foundation,16 in. x 20 in. (40.64 cm x 50.8 cm),Reopen Soon,Permanent Collection,Gelatin silver print,Photograph,c. 1980s,1975,1985
231,5547,2006.042,,Museum purchase from the Jett&#233; Acquisitions Fund,13 3/4 in. x 14 in. (34.93 cm x 35.56 cm),Darkest Dark Rime,Permanent Collection,Etching on paper,Graphics,2004,2004,2004
403,5548,2006.043,,Museum purchase from the Jett&#233; Acquisitions Fund,23 in. x 23 in. (58.42 cm x 58.42 cm),Shape A,Permanent Collection,Acrylic on linen,Painting,2004,2004,2004
1212,5549,2006.044,,Gift of Seth A. Thayer Jr. and Greg Tinder,10 in. x 14 in. (25.4 cm x 35.56 cm),Yellow Rock,Permanent Collection,Watercolor on paper,Painting,2003,2003,2003
687,5550,2006.045,,Gift of the artist,28 in. x 22 in. (71.12 cm x 55.88 cm),Garden Fugue,Permanent Collection,Mixed media on paper,Drawing,2005,2005,2005
552,5551,2006.046,,Anonymous Gift,12 in. x 9 5/8 in. (30.48 cm x 24.45 cm),Self-Portrait As Rembrandt,Permanent Collection,Oil and plexiglass on panel,Painting,c. 1999-2000,1999,2000
725,5552,2006.047,,Anonymous gift,59 3/4 in. x 96 in. (151.77 cm x 243.84 cm),Crosswalk III,Permanent Collection,Oil on canvas,Painting,2000,2000,2000
725,5553,2006.048,,Gift of the artist,7 3/4 in. x 13 3/4 in. (19.69 cm x 34.93 cm),Study for Crosswalk,Permanent Collection,Oil on paper,Drawing,2000,2000,2000
1209,5554,2006.049,,Gift of Owen W. Wells,30 in. x 44 in. (76.2 cm x 111.76 cm),The Entry of Pizzaro Into Cuzco,Permanent Collection,Gouache and metal leaf on paper,Drawing,1988,1988,1988
1008,5555,2006.050,,Gift of Owen W. Wells,16 1/4 in. x 21 3/4 in. (41.28 cm x 55.25 cm),"Wild Cherry, Maine Coast",Permanent Collection,Watercolor on paper,Drawing,1951,1951,1951
226,5556,2006.051,,Gift of Owen W. Wells,28 in. x 36 in. (71.12 cm x 91.44 cm),Card Game,Permanent Collection,Acrylic on paper,Drawing,,,
1342,5557,2006.052,,Gift of Leigh Morse,10 in. x 8 in. (25.4 cm x 20.32 cm),Alexander Calder and His Mobile &quot;General Sherman&quot;,Permanent Collection,Black and white photograph,Photograph,1947,1947,1947
673,5558,2006.053,,Museum purchase from the Jett&#233; Acquisitions Fund,,One Year Performance Art Documents 1978-1999,Permanent Collection,DVD,Video,,,
1268,5559,2006.054,,Gift of Norma B. Marin,4 1/4  x 3 1/4 in. (10.8  x 8.26 cm),"John Marin, Mrs. Marin, and John Marin Jr.",Permanent Collection,Gelatin silver print,Photograph,1921,1921,1921
999,5560,2006.055,,Gift of Norma B. Marin,3 x 2 1/8 in. (7.62  x 5.4 cm),"Marin House, Cliffside, New Jersy",Permanent Collection,Gelatin silver print ,Photograph,1947,1947,1947
1272,5561,2006.056,,Gift of Norma B. Marin,4 3/4  x 3 5/8 in. (12.07  x 9.21 cm),"John Marin, Georgetown, Maine, Little Sea Beach",Permanent Collection,Gelatin silver print,Photograph,1928,1928,1928
1272,5562,2006.057,"Glued To Back of John Marin, Georgetown, Maine, Little Sea Beach",Gift of Norma B. Marin,5 in. x 4 in. (12.7 cm x 10.16 cm),"John Marin, Georgetown, (Maine) Little Sea Beach",Permanent Collection,Gelatin silver print,Photograph,1928,1928,1928
987,5563,2006.058,,Gift of Norma B. Marin,3 in. x 4 in. (7.62 cm x 10.16 cm),Untitled (John Marin),Permanent Collection,Gelatin silver print on paper,Photograph,1947,1947,1947
999,5564,2006.059,,Gift of Norma B. Marin,3 in. x 2 in. (7.62 cm x 5.08 cm),John Marin,Permanent Collection,Gelatin silver print on paper,Photograph,1947,1947,1947
1286,5565,2006.060,,Gift of the Alex Katz Foundation,119 3/4 in. x 104 in. (304.17 cm x 264.16 cm),Garden of Extinct Leaves,Permanent Collection,Mixed media on canvas,Painting,2006,2006,2006
572,5566,2006.061,,Gift of the Alex Katz Foundation,19 in. x 24 in. (48.26 cm x 60.96 cm),Untitled,Permanent Collection,Ink and watercolor on paper,Drawing,1950,1950,1950
964,5567,2006.062,,Gift of the Alex Katz Foundation,32 in. x 31 1/4 in. (81.28 cm x 79.38 cm),The Trysting Place,Permanent Collection,Oil on canvas,Painting,1957,1957,1957
1049,5568,2006.063,,Gift of the Alex Katz Foundation,30 in. x 20 in. (76.2 cm x 50.8 cm),Mt. Tacoma Tulips in a Chinese Vase III,Permanent Collection,Oil on canvas,Painting,1999,1999,1999
1212,5569,2006.064,,Gift of the Alex Katz Foundation,33 in. x 45 1/2 in. (83.82 cm x 115.57 cm),Wave,Permanent Collection,Watercolor on paper,Drawing,2000,2000,2000
967,5570,2006.065,,Gift of the Alex Katz Foundation,161 1/2 in. x 194 in. x 23 1/2 in. (410.21 cm x 492.76 cm x 59.69 cm),Cracked Question,Permanent Collection,Oil on six canvases,Painting,1987,1987,1987
1218,5571,2006.066,,Gift of Norma B. Marin,9 1/2 in. x 7 1/2 in. (24.13 cm x 19.05 cm),John Marin,Permanent Collection,Gelatin silver print on paper,Photograph,1951,1951,1951
203,5572,2007.001,,Museum purchase from the Jett&#233; Acquisitions Fund,1/4 in. (0.7 cm),Technology/Transformation: Wonder Woman,Permanent Collection,Video,Video,1978,1978,1978
1148,5573,2007.002,,Museum purchase from the Jett&#233; Acquisitions Fund, (),"Vital Statistics of a Citizen, Simply Obtained",Permanent Collection,Video,Video,1977,1977,1977
190,5574,2007.003,,Museum purchase from the Jett&#233; Acquisitions Fund, (),Flat Is Beautiful,Permanent Collection,Video,Video,1998,1998,1998
23,5575,2007.004,,Museum purchase from the Jett&#233; Acquisitions Fund, (),What You Mean We?,Permanent Collection,Video,Video,1986,1986,1986
1344,5576,2007.005,,Museum purchase from the Jett&#233; Acquisitions Fund, (),I Say I Am: Program 1 (Desire and the Home),Permanent Collection,VHS,Video,,,
1344,5577,2007.006,,Museum purchase from the Jett&#233; Acquisitions Fund, (),I Say I Am: Program 2 (Facing the Self),Permanent Collection,VHS,Video,,,
821,5578,2007.007,,Museum purchase from the Jere Abbott Acquisitions Fund, (),Phantom Pain,Permanent Collection,"cloth and wire armature, glass, plexi, sound, video",Sculpture,2006,2006,2006
519,5579,2007.008,,Gift of The Alex Katz Foundaiton,80 in. x 40 in. (203.2 cm x 101.6 cm),Vibration I,Permanent Collection,Acrylic and gel on canvas,Painting,2005,2005,2005
411,5580,2007.009,,Gift of the Alex Katz Foundation,49 in. x 39 in. (124.46 cm x 99.06 cm),Scarecrows,Permanent Collection,Oil and acrylic on canvas,Painting,2006,2006,2006
565,5581,2007.010,,Gift of Alex Katz,48 in. x 64 in. (121.92 cm x 162.56 cm),Aborigen,Permanent Collection,Oil on linen,Painting,2006,2006,2006
1014,5582,2007.011,,Gift of the Alex Katz Foundation,39 in. x 27 in. (99.06 cm x 68.58 cm),"Ruth with Cigarette, #5",Permanent Collection,Lambda print on Dibond,Graphics,2005-2006,2005,2006
335,5583,2007.012,,Gift of the Alex Katz Foundation,100 1/2 x 78 3/8 in. (255.3 x 199.1 cm),Self-Portrait,Permanent Collection,Jacquard tapestry,Textile,2006,2006,2006
222,5584,2007.013,,Gift of the Alex Katz Foundation,60 in. x 86 in. (152.4 cm x 218.44 cm),Ice Storm,Permanent Collection,Oil on canvas,Painting,2006,2006,2006
480,5585,2007.014,,Gift of Burt Silberstein &#39;49 and Museum purchase from the Jett&#233; Acquisitions Fund,45 in. x 58 in. (114.3 cm x 147.32 cm),"Biloxi, Mississippi (From American Power Series)",Permanent Collection,C priint,Photograph,2005,2005,2005
1415,5586,2007.015,,Gift of the artist,24 3/8 in. x 34 1/8 in. (61.91 cm x 86.68 cm),Phasescape,Permanent Collection,Lithograph on paper,Graphics,2006,2006,2006
794,5587,2007.016,,Museum purchase from the Jett&#233; Acquisitions Fund,40 in. x 60 in. (101.6 cm x 152.4 cm),"Getting In, From the Series, &quot;Race 1&quot;",Permanent Collection,Gelatin silver prints,Photograph,1995,1995,1995
830,5588,2007.017,,Gift of the Alex Katz Foundation,30 in. x 36 in. (76.2 cm x 91.44 cm),Winter Space,Permanent Collection,Oil and oil stick on linen,Painting,2007,2007,2007
1441,5589,2007.019,,Gift of the Alex Katz Foundation,66 in. x 40 in. (167.64 cm x 101.6 cm),Oblaka (Cobalt),Permanent Collection,Oil on linen,Painting,2004,2004,2004
1107,5590,2007.020,,Gift of the Alex Katz Foundation,76 in. x 36 in. (193.04 cm x 91.44 cm),"Ready, Set",Permanent Collection,Acrylic on canvas,Painting,2004,2004,2004
169,5591,2007.021,,Gift of the Alex Katz Foundation,113 in. x 114 1/2 in. (287.02 cm x 290.83 cm),Democratic Republic of Congo,Permanent Collection,Oil on canvas,Painting,2003,2003,2003
794,5592,2007.022,,Gift of the Alex Katz Foundation,40 in. x 60 in. (101.6 cm x 152.4 cm),Burnout From the &quot;Race 1&quot; Series,Permanent Collection,Gelatin silver print,Photograph,1995,1995,1995
794,5593,2007.023,,Gift of the Alex Katz Foundation,40 in. x 60 in. (101.6 cm x 152.4 cm),Soap from the &quot;Race 1&quot; series,Permanent Collection,Gelatin silver print mounted on aluminum,Photograph,1995,1995,1995
1376,5594,2007.024,,Gift of Yvonne Jacquette,64 in. x 48 in. (162.56 cm x 121.92 cm),Johanna in Water,Permanent Collection,Oil on canvas,Painting,1968,1968,1968
